Product ID,Product Position,Promotion,Product Category,Seasonal,Sales Volume,brand,url,name,description,price,currency,terms,section,season,material,origin,revenue,Price Category,Demand Score,Promotion Flag,PC1,PC2,PCA_Cluster,Cluster Name
203328,end-cap,yes,clothing,yes,1131,zara,https://www.zara.com/us/en/basic-100-wool-sweater-p02893106.html,cropped textured pocket overshirt grey,slim fit shirt. round neck and short sleeves.,18.95,USD,jackets,man,spring,linen,turkey,21432.45,cheap,59,1,-1.4512465091186937,0.05912456208696096,0,"Basic Products (Low Price, No Promo)"
203329,end-cap,no,clothing,no,866,zara,https://www.zara.com/us/en/overshirt-p00706623.html,pleated topstitch sneakers charcoal,wool and silk blend sweater. asymmetric neckline and long sleeves.,77.0,USD,sweaters,woman,winter,wool blend,bangladesh,66682.0,premium,29,0,1.9955571971599015,-0.6339904690393426,2,"Premium Products (High Price, High Revenue)"
203330,end-cap,no,clothing,yes,762,zara,https://www.zara.com/us/en/striped-crop-knit-sweater-p06771158.html,quilted 100% wool suit jacket sky blue,sweater made of 100% wool. round neck and long sleeves. ribbed trim.,94.99,USD,jackets,man,winter,wool,cambodia,72382.37999999999,premium,9,0,2.8018972760127716,-1.0446554459324522,2,"Premium Products (High Price, High Revenue)"
203331,end-cap,no,clothing,no,625,zara,https://www.zara.com/us/en/knit-v-neck-sweater-p06771003.html,oversized retro high top sneakers,jacket made of faux suede fabric. ribbed elastic high collar and long sleeve. welt pockets at hip. rib trim. front zip closure.,79.95,USD,jackets,man,autumn,polyester,india,49968.75,premium,0,0,1.6439422650993043,-1.7302409465772945,2,"Premium Products (High Price, High Revenue)"
203332,front of store,yes,clothing,no,1497,zara,https://www.zara.com/us/en/technical-padded-jacket-p03833311.html,suit jacket brown,cotton blend sweater. round neck and long sleeves. contrast interior. rib trim.,81.95,USD,jeans,woman,winter,wool blend,bangladesh,122679.15000000001,premium,88,1,3.610451054394126,2.3057619304763755,2,"Premium Products (High Price, High Revenue)"
203333,end-cap,no,clothing,no,1089,zara,https://www.zara.com/us/en/braided-color-block-sweater-p03284412.html,linen wool blend felt texture jacket sky blue,slightly cropped denim jacket. lapel collar and long sleeves with buttoned cuffs. flap patch pocket at chest and side hip. washed effect. front button closure.,25.95,USD,jackets,woman,summer,linen blend,turkey,28259.55,cheap,57,0,-0.9606011699506107,-0.24794235295153588,0,"Basic Products (Low Price, No Promo)"
203334,end-cap,no,clothing,yes,880,zara,https://www.zara.com/us/en/fine-knit-sweater-p09598045.html,linen houndstooth suit jacket burgundy,varsity jacket made of faux suede fabric. double welt pockets at hip and interior pocket. front and back contrasting patch appliqués and embroidery. rib trim. front snap button closure.,28.99,USD,sweaters,woman,summer,linen,india,25511.199999999997,medium,32,0,-0.8479317601764055,-0.8959469205219441,0,"Basic Products (Low Price, No Promo)"
203335,end-cap,yes,clothing,yes,1169,zara,https://www.zara.com/us/en/basic-100-wool-sweater-p02893106.html,pleated printed cropped fit shirt limited edition,relaxed fit overshirt. lapel collar and long sleeves with buttoned cuffs. chest patch pockets. front button closure.,61.99,USD,jackets,man,spring,cotton,india,72466.31,premium,61,1,1.505435544831206,0.6053764962874238,2,"Premium Products (High Price, High Revenue)"
203336,aisle,no,clothing,yes,679,zara,https://www.zara.com/us/en/pocket-puffer-jacket-p08281439.html,utility foil knit crop sweater olive,lightweight jacket made of technical fabric. round neck and long sleeves. welt pockets at hip. interior pocket. rib trim. front zip closure.,59.99,USD,jackets,man,autumn,acrylic,bangladesh,40733.21,premium,2,0,0.6896675847974083,-1.570396573482612,0,"Basic Products (Low Price, No Promo)"
203337,aisle,yes,clothing,yes,1473,zara,https://www.zara.com/us/en/hooded-quilted-jacket-p00029501.html,satin lightweight bomber jacket charcoal,cropped overshirt. lapel collar and long sleeves with buttoned cuffs. chest patch pocket. irregular trim. front button closure.,17.99,USD,jackets,woman,autumn,polyester,turkey,26499.269999999997,cheap,86,1,-1.4620087858993638,1.2138360929493623,1,"Promotion Hits (Low Price, High Volume)"
203338,aisle,yes,clothing,yes,1335,zara,https://www.zara.com/us/en/hooded-knit-cardigan-p02621407.html,structured washed technical jacket navy,sneakers. monochromatic. upper in a combination of pieces. closure with three adhesive straps. slightly chunky sole.,65.99,USD,sweaters,man,spring,polyester,turkey,88096.65,premium,72,1,2.038638789225637,1.2719466166496876,2,"Premium Products (High Price, High Revenue)"
203339,front of store,yes,clothing,no,1396,zara,https://www.zara.com/us/en/faux-leather-puffer-jacket-p08281420.html,stretch houndstooth suit jacket beige,sneakers. made of leather with a suede finish. contrast lacing with seven pairs of eyelets. welt around upper. chunky sole.,47.95,USD,t-shirts,woman,autumn,viscose,vietnam,66938.2,premium,78,1,0.8045479357606966,1.3787177183137402,1,"Promotion Hits (Low Price, High Volume)"
203340,front of store,yes,clothing,yes,1318,zara,https://www.zara.com/us/en/pocket-overshirt-p00706621.html,utility faux leather bomber jacket olive,running shoes. upper in a combination of pieces and finishes. front zip closure. back pull tab for ease. chunky soles with irregular design.,17.95,USD,sweaters,man,autumn,viscose,bangladesh,23658.1,cheap,71,1,-1.4902391288817634,0.667053342324985,1,"Promotion Hits (Low Price, High Volume)"
203341,aisle,yes,clothing,no,1303,zara,https://www.zara.com/us/en/oversized-knit-sweater-p09598288.html,slim cotton overshirt black,sandals. made of leather. three woven wide straps at instep. chunky sole.,69.95,USD,sweaters,woman,summer,cotton,morocco,91144.85,premium,69,1,2.323191093061886,1.3554812779281697,2,"Premium Products (High Price, High Revenue)"
203342,aisle,yes,clothing,yes,1523,zara,https://www.zara.com/us/en/lightweight-bomber-jacket-p08281315.html,textured denim jacket limited edition black,jacket made of technical fabric with padded interior. high collar and long sleeves with elastic cuffs. front pockets with hidden zip closure. elastic hem. front zip closure.,16.99,USD,sweaters,woman,autumn,denim,cambodia,25875.769999999997,cheap,90,1,-1.5360806544040024,1.361104963362314,1,"Promotion Hits (Low Price, High Volume)"
203343,aisle,no,clothing,no,960,zara,https://www.zara.com/us/en/jewel-knit-sweater-p05755005.html,regular faux leather puffer jacket brown,sweater made with 31% wool. round neck and long sleeves. rib trim.,38.99,USD,jackets,woman,winter,wool,vietnam,37430.4,medium,46,0,-0.1767732770561155,-0.5379425738475574,0,"Basic Products (Low Price, No Promo)"
203344,end-cap,yes,clothing,yes,1306,zara,https://www.zara.com/us/en/padded-denim-jacket-p01538413.html,regular knit sweater with piping brown,v-neck sweater with long sleeves. rib trim.,58.95,USD,jeans,man,autumn,polyester,morocco,76988.7,premium,70,1,1.4965175841491587,1.1127036116039362,2,"Premium Products (High Price, High Revenue)"
203345,aisle,no,clothing,no,1082,zara,https://www.zara.com/us/en/faux-fur-jewel-sweater-p07901339.html,relaxed tuxedo jacket white,sweater made with 31% wool. round neck and long sleeves. rib trim.,21.99,USD,jackets,woman,winter,acrylic,vietnam,23793.179999999997,cheap,57,0,-1.2123406145814748,-0.2826354779791855,0,"Basic Products (Low Price, No Promo)"
203346,end-cap,no,clothing,no,1090,zara,https://www.zara.com/us/en/bomber-jacket-p06318502.html,embroidered forest jacket taupe,straight fit blazer made of linen. notched lapel collar and long sleeves with buttoned cuffs. flap pockets at hip. interior pocket. back vents. front button closure.,27.95,USD,jackets,woman,summer,cotton,pakistan,30465.5,medium,57,0,-0.8257966728513478,-0.2337236030832832,0,"Basic Products (Low Price, No Promo)"
203347,front of store,no,clothing,no,820,zara,https://www.zara.com/us/en/hooded-denim-jacket-p01538428.html,longline quilted jacket brown,lapel collar jacket with long sleeves with buttoned cuffs. flap pockets at chest and welt pockets at hip. all over washed and uneven textured effect. front button closure.,45.99,USD,jeans,woman,spring,cotton,india,37711.8,medium,19,0,0.0755054901846046,-1.0884842097901717,0,"Basic Products (Low Price, No Promo)"
203348,end-cap,no,clothing,yes,771,zara,https://www.zara.com/us/en/flared-fit-cargo-jeans-p06688411.html,linen stretch suit jacket,baggy jeans. self belt at waist. front pockets and back patch pockets. washed effect. front button closure.,79.99,USD,t-shirts,woman,spring,linen,morocco,61672.28999999999,premium,10,0,1.9506419095422896,-1.1044308352448957,2,"Premium Products (High Price, High Revenue)"
203349,aisle,no,clothing,yes,826,zara,https://www.zara.com/us/en/plaid-overshirt-p01300100.html,plaid tie dye overshirt sand,leather jacket. cropped length. lapel collar and long sleeves. front hidden in-seam pockets. front zip closure.,69.95,USD,jackets,woman,spring,cotton,morocco,57778.700000000004,premium,20,0,1.4707274985921572,-0.9421871340449696,2,"Premium Products (High Price, High Revenue)"
203350,aisle,no,clothing,no,773,zara,https://www.zara.com/us/en/faux-suede-jacket-p03548689.html,satin textured sweater taupe,sweater made with 31% wool and 28% alpaca. round neck and long sleeves.,15.95,USD,shoes,man,autumn,wool,bangladesh,12329.349999999999,cheap,10,0,-1.654438865253581,-1.416946395938145,0,"Basic Products (Low Price, No Promo)"
203351,aisle,no,clothing,no,937,zara,https://www.zara.com/us/en/text-t-shirt-p00962458.html,utility waxed effect plaid jacket charcoal,sandals with two straps. the thin straps hug the instep. slightly chunky sole.,65.99,USD,sweaters,woman,summer,cotton,morocco,61832.63,premium,43,0,1.4486826925506924,-0.4652753745170646,2,"Premium Products (High Price, High Revenue)"
203352,aisle,no,clothing,no,865,zara,https://www.zara.com/us/en/faux-leather-boxy-fit-jacket-p08281654.html,suede sneakers taupe,relaxed fit overshirt made of stretch fabric. lapel collar and long sleeves with buttoned cuffs. chest patch pocket. front button closure.,48.95,USD,sweaters,man,winter,viscose,spain,42341.75,premium,29,0,0.32209644293309275,-0.8852545615505019,0,"Basic Products (Low Price, No Promo)"
203353,end-cap,yes,clothing,yes,1722,zara,https://www.zara.com/us/en/-p04310461.html,double-breasted embroidered patch jacket charcoal,sweater made with 80% wool and 20% cashmere. round neck and long sleeves.,14.95,USD,jackets,woman,winter,wool,turkey,25743.899999999998,cheap,98,1,-1.658634786049864,2.0056382868646456,1,"Promotion Hits (Low Price, High Volume)"
203354,aisle,no,clothing,no,862,zara,https://www.zara.com/us/en/waxed-effect-plaid-jacket-p04272302.html,oversized wool blend knit sweater sand,jacket made of faux leather fabric. lapel collar with snap button details. long sleeves with zip cuffs. front zip pockets at chest and hip. interior pocket. asymmetric front closure with metal zipper.,63.99,USD,sweaters,woman,winter,wool blend,china,55159.380000000005,premium,28,0,1.2182954195595928,-0.7243558321301913,2,"Premium Products (High Price, High Revenue)"
203355,end-cap,no,clothing,no,951,zara,https://www.zara.com/us/en/faux-suede-bomber-jacket-p06318600.html,pleated houndstooth suit jacket navy,jacket made of faux leather fabric. lapel collar with snap button details. long sleeves with zip cuffs. front zip pockets at chest and hip. interior pocket. asymmetric front closure with metal zipper.,15.95,USD,t-shirts,woman,spring,cotton,portugal,15168.449999999999,cheap,45,0,-1.6522911634722073,-0.8443415455634085,0,"Basic Products (Low Price, No Promo)"
203356,end-cap,no,clothing,yes,692,zara,https://www.zara.com/us/en/vintage-effect-leather-bomber-jacket-p02521300.html,slim chunky sneakers burgundy,varsity jacket with elastic collar and long sleeves. welt pockets at hip and interior pocket. embroidered appliqué and contrast front and back patches. rib trim. front snap button closure.,89.99,USD,shoes,woman,spring,viscose,brazil,62273.079999999994,premium,2,0,2.317996954211348,-1.3887499407509902,2,"Premium Products (High Price, High Revenue)"
203357,aisle,no,clothing,yes,629,zara,https://www.zara.com/us/en/fine-knit-sweater-p09598045.html,oversized lightweight puffer jacket beige,varsity jacket made of faux suede fabric. double welt pockets at hip and interior pocket. front and back contrasting patch appliqués and embroidery. rib trim. front snap button closure.,98.95000000000002,USD,t-shirts,woman,autumn,wool,india,62239.55000000001,premium,1,0,2.6652072790388868,-1.5769372682337817,2,"Premium Products (High Price, High Revenue)"
203358,aisle,no,clothing,no,1020,zara,https://www.zara.com/us/en/overshirt-p00706623.html,quilted baggy fit jeans,relaxed fit overshirt made of wool blend fabric. lapel collar and long sleeves with buttoned cuffs. welt pockets at hip. front zip closure.,44.99,USD,t-shirts,woman,winter,wool blend,morocco,45889.8,medium,53,0,0.24912845958054808,-0.2912177247477977,0,"Basic Products (Low Price, No Promo)"
203359,aisle,no,clothing,yes,973,zara,https://www.zara.com/us/en/-p04310461.html,ribbed adherent stripes sneakers navy,sweater made with 31% wool. round neck and long sleeves. rib trim.,42.99,USD,jackets,man,winter,wool blend,brazil,41829.270000000004,medium,48,0,0.06381524884442431,-0.5445209556643817,0,"Basic Products (Low Price, No Promo)"
203360,end-cap,no,clothing,yes,724,zara,https://www.zara.com/us/en/abstract-print-t-shirt-p06224403.html,structured mixed collar jacket,slim fit shirt. round neck and short sleeves.,89.95,USD,t-shirts,woman,spring,linen,china,65123.8,premium,5,0,2.4019932437326936,-1.2533048953762003,2,"Premium Products (High Price, High Revenue)"
203361,aisle,no,clothing,no,633,zara,https://www.zara.com/us/en/hooded-quilted-jacket-p00029501.html,pleated basic medium weight t-shirt navy,cropped jacket made of technical fabric. hooded high collar and long sleeves with adjustable snap button cuffs. front patch pockets with flaps at hips. adjustable hem with side elastics. front zip hidden by a snap button flap.,89.99,USD,jackets,man,spring,linen,pakistan,56963.67,premium,1,0,2.175808004674328,-1.7026935955031657,2,"Premium Products (High Price, High Revenue)"
203362,aisle,no,clothing,no,765,zara,https://www.zara.com/us/en/ripped-denim-jacket-p01538470.html,embroidered utility pocket jacket ivory,sweater with high collar and long sleeves. front pocket. side vents at hem. rib trim.,25.99,USD,jackets,man,autumn,wool blend,india,19882.35,cheap,9,0,-1.1008386205463225,-1.3963494795558518,0,"Basic Products (Low Price, No Promo)"
203363,aisle,no,clothing,no,869,zara,https://www.zara.com/us/en/contrasting-collar-jacket-p01538369.html,utility mock neck wool and silk blend knit top olive,jacket made of technical fabric. lapel collar and long sleeves with pocket detail. welt pockets at hip and interior pocket. washed effect. elasticized trim. front zip hidden by a snap button flap.,59.99,USD,shoes,woman,autumn,acrylic,bangladesh,52131.310000000005,premium,29,0,0.9680672815978452,-0.7954799431623171,2,"Premium Products (High Price, High Revenue)"
203364,aisle,yes,clothing,no,1496,zara,https://www.zara.com/us/en/ripped-straight-fit-jeans-p03991404.html,satin herringbone textured jacket sand,jacket made of wool blend fabric. pointed lapel collar and long sleeves with buttoned cuffs. welt pockets at chest and flap pockets at hip. interior pocket. back vents. front double breasted button closure.,14.99,USD,jackets,woman,winter,wool,cambodia,22425.04,cheap,88,1,-1.6583644126219312,1.317649434603957,1,"Promotion Hits (Low Price, High Volume)"
203365,front of store,no,clothing,yes,749,zara,https://www.zara.com/us/en/faux-suede-bomber-jacket-p06318600.html,stretch foil knit crop sweater sky blue,jacket made of faux leather fabric. high collar and long sleeves. welt pockets at hip and interior pocket. rib trim. front zip closure.,98.95000000000002,USD,sweaters,woman,winter,polyester,bangladesh,74113.55000000002,premium,7,0,2.9894787139924133,-1.0163621571416428,2,"Premium Products (High Price, High Revenue)"
203366,end-cap,no,clothing,no,719,zara,https://www.zara.com/us/en/soft-jewel-sweater-p02298153.html,high-waist suede high-tops ecru,sandals. made of leather. three woven wide straps at instep. chunky sole.,98.95000000000002,USD,jackets,man,summer,cotton,bangladesh,71145.05000000002,premium,4,0,2.8950118635500166,-1.246904582372105,2,"Premium Products (High Price, High Revenue)"
203367,front of store,no,clothing,no,1062,zara,https://www.zara.com/us/en/100-feather-fill-puffer-jacket-p04302305.html,pleated wide fit jeans olive,round neck long sleeve sweater. rib trim.,27.99,USD,t-shirts,woman,winter,wool,bangladesh,29725.379999999997,medium,56,0,-0.8129234531512648,-0.2891756894471629,0,"Basic Products (Low Price, No Promo)"
203368,aisle,yes,clothing,no,1188,zara,https://www.zara.com/us/en/topstitch-sneakers-p12240320.html,double-breasted abstract jacquard sweater khaki,slightly cropped denim jacket. lapel collar and long sleeves with buttoned cuffs. flap patch pocket at chest and side hip. washed effect. front button closure.,98.95000000000002,USD,jackets,man,winter,wool blend,spain,117552.60000000002,premium,61,1,4.131152651693206,1.1690851466385488,2,"Premium Products (High Price, High Revenue)"
203369,aisle,no,clothing,no,902,zara,https://www.zara.com/us/en/technical-padded-jacket-p03833311.html,slim embroidered forest jacket charcoal,regular fit jacket with lapel collar and long sleeves. patch pockets at chest and hip. front button closure.,35.99,USD,t-shirts,woman,autumn,cotton,bangladesh,32462.980000000003,medium,36,0,-0.4285095981059263,-0.8289710923433393,0,"Basic Products (Low Price, No Promo)"
203370,front of store,no,clothing,no,862,zara,https://www.zara.com/us/en/geometric-jacquard-overshirt-p04196412.html,slim zippered wool blend overshirt burgundy,boxy bomber jacket. rib elastic collar and long sleeves. welt pockets at hip. elasticized trim. front zip closure.,59.95,USD,sweaters,woman,autumn,wool,bangladesh,51676.9,premium,28,0,0.9614946290036386,-0.8068125239628638,2,"Premium Products (High Price, High Revenue)"
203371,aisle,yes,clothing,yes,1518,zara,https://www.zara.com/us/en/faux-leather-bomber-jacket-p03918420.html,basic 100% wool sweater white #4,regular fit overshirt. lapel collar and long sleeves with buttoned cuffs. chest patch pockets. front button closure.,13.95,USD,sweaters,woman,autumn,wool blend,china,21176.1,cheap,89,1,-1.7771442248512141,1.3099395364709328,1,"Promotion Hits (Low Price, High Volume)"
203372,aisle,no,clothing,no,1139,zara,https://www.zara.com/us/en/asymmetrical-wool-and-silk-blend-sweater-p09598025.html,oversized wool and cashmere blend rib sweater charcoal,regular fit overshirt. lapel collar and long sleeves with buttoned cuffs. front zip closure.,33.95,USD,jackets,woman,winter,wool,turkey,38669.05,medium,60,0,-0.3826135342794727,0.019731436042319788,0,"Basic Products (Low Price, No Promo)"
203373,front of store,yes,clothing,yes,1336,zara,https://www.zara.com/us/en/padded-bomber-jacket-p03918400.html,pleated faux suede overshirt black,slim fit jacket. notched lapel collar. long sleeves with buttoned cuffs. welt pocket at chest and flap pockets at hip. interior pocket. back vents. front button closure.,52.95,USD,jackets,woman,spring,linen blend,portugal,70741.2,premium,72,1,1.0918061866679107,1.1977876313677125,2,"Premium Products (High Price, High Revenue)"
203374,aisle,yes,clothing,yes,1627,zara,https://www.zara.com/us/en/cropped-leather-jacket-p02521104.html,utility pocket jacket charcoal,varsity jacket with elastic collar and long sleeves. welt pockets at hip and interior pocket. embroidered appliqué and contrast front and back patches. rib trim. front snap button closure.,13.95,USD,shoes,woman,spring,viscose,india,22696.649999999998,cheap,96,1,-1.7932697935356268,1.5869524855279182,1,"Promotion Hits (Low Price, High Volume)"
203375,aisle,no,clothing,no,754,zara,https://www.zara.com/us/en/multicolor-sneakers-p12304320.html,cropped boxy fit denim jacket navy,full cut t-shirt made of mesh textured fabric. contrast rib v-neckline and short sleeves. front contrast printed text.,45.95,USD,t-shirts,man,spring,linen blend,turkey,34646.3,medium,8,0,0.0007812711790199201,-1.392126816230623,0,"Basic Products (Low Price, No Promo)"
203376,aisle,yes,clothing,yes,1388,zara,https://www.zara.com/us/en/technical-jacket-with-pockets-p03286501.html,suede fisherman sandals sand,straight fit jacket made of wool blend fabric. notched lapel collar and long sleeves with buttoned cuffs. welt pockets at chest and flap pockets at hip. interior pocket. central vent at back hem. front button closure.,24.99,USD,jackets,woman,spring,wool,bangladesh,34686.119999999995,cheap,77,1,-0.9483018159169297,1.0202833851435933,1,"Promotion Hits (Low Price, High Volume)"
203377,front of store,no,clothing,yes,847,zara,https://www.zara.com/us/en/ripped-denim-jacket-p01538470.html,faux leather jacket,jacket made of denim fabric with padded interior. rib elastic collar and long sleeves. welt pockets at hip and interior pocket. elastic hem. all-over contrasting topstitching details. front zip closure.,49.95,USD,sweaters,woman,autumn,denim,argentina,42307.65,premium,25,0,0.34356543632876446,-0.9292289217860956,0,"Basic Products (Low Price, No Promo)"
203378,aisle,no,clothing,no,932,zara,https://www.zara.com/us/en/houndstooth-suit-jacket-p04285498.html,cropped faux leather oversized jacket limited edition,relaxed fit overshirt made of wool blend fabric. lapel collar and long sleeves with buttoned cuffs. welt pockets at hip. front zip closure.,29.99,USD,jackets,woman,autumn,acrylic,bangladesh,27950.68,medium,42,0,-0.7833903876311784,-0.7620035555767439,0,"Basic Products (Low Price, No Promo)"
203379,front of store,yes,clothing,yes,1083,zara,https://www.zara.com/us/en/faux-leather-oversized-jacket-limited-edition-p07380310.html,quilted basic foil knit sweater navy,relaxed fit overshirt made of linen fabric. lapel collar and long sleeves with buttoned cuffs. chest patch pockets. front button closure.,88.99,USD,jackets,man,spring,linen blend,portugal,96376.17,premium,57,1,3.158805020911026,0.5324647857092214,2,"Premium Products (High Price, High Revenue)"
203380,aisle,no,clothing,no,825,zara,https://www.zara.com/us/en/oversized-cropped-jacket-limited-edition-p04304672.html,knit pocket puffer jacket grey,denim jacket with lapel collar and long sleeves with buttoned cuffs. flap pockets at chest and welt pockets at hip. all over washed effect and rips. front button closure.,19.99,USD,jackets,man,autumn,wool,india,16491.75,cheap,20,0,-1.4184542175105572,-1.233482521892162,0,"Basic Products (Low Price, No Promo)"
203381,front of store,no,clothing,no,859,zara,https://www.zara.com/us/en/bomber-jacket-p05344402.html,embroidered baggy fit jeans limited edition sand,denim jacket with lapel collar and long sleeves with buttoned cuffs. flap pockets at chest and welt pockets at hip. all over washed effect and rips. front button closure.,39.99,USD,jackets,woman,autumn,cotton,turkey,34351.41,medium,27,0,-0.22622398405251873,-0.9475702516736947,0,"Basic Products (Low Price, No Promo)"
203382,end-cap,no,clothing,no,715,zara,https://www.zara.com/us/en/suit-jacket-in-100-linen-p04307443.html,textured hooded denim jacket ivory,v-neck cropped sweater with long sleeves. front patch pockets. contrast topstitching.,79.99,USD,jackets,woman,autumn,wool blend,bangladesh,57192.85,premium,4,0,1.840212859665147,-1.2812654939605477,2,"Premium Products (High Price, High Revenue)"
203383,aisle,yes,clothing,yes,1215,zara,https://www.zara.com/us/en/ribbed-knit-t-shirt-p03332431.html,satin contrasting patches hooded jacket burgundy,jacket made of dense cotton fabric cut on the bias. lapel collar and long sleeves with buttoned cuffs. welt pockets at hip and interior pocket. cropped length. front zip closure.,32.0,USD,jackets,man,spring,satin,brazil,38880.0,medium,63,1,-0.5309585750590686,0.45802390571181656,1,"Promotion Hits (Low Price, High Volume)"
203384,aisle,yes,clothing,no,1090,zara,https://www.zara.com/us/en/knit-sweater-with-piping-p05536151.html,linen knit sweater with piping beige,relaxed fit overshirt made of linen fabric. lapel collar and long sleeves with buttoned cuffs. chest patch pockets. front button closure.,65.99,USD,jackets,man,spring,linen,pakistan,71929.09999999999,premium,57,1,1.6575174051894874,0.35389069650915284,2,"Premium Products (High Price, High Revenue)"
203385,aisle,no,clothing,yes,748,zara,https://www.zara.com/us/en/jewel-knit-sweater-p05755005.html,belted multipiece sneakers olive,jacket with lightly padded interior. rib collar and long sleeves. flap pockets at waist. rib trim. front asymmetric zip closure.,98.95000000000002,USD,t-shirts,woman,winter,cotton,cambodia,74014.6,premium,7,0,2.9980430703133325,-1.023361396052045,2,"Premium Products (High Price, High Revenue)"
203386,front of store,no,clothing,no,913,zara,https://www.zara.com/us/en/wool-and-cashmere-blend-rib-sweater-p02893054.html,oversized metal bead knit sweater ivory,jacket made of technical fabric with padded interior. high collar and long sleeves with elastic cuffs. front pockets with hidden zip closure. elastic hem. front zip closure.,19.99,USD,jackets,woman,autumn,wool blend,bangladesh,18250.87,cheap,38,0,-1.402285558115436,-0.8831087738965363,0,"Basic Products (Low Price, No Promo)"
203387,end-cap,no,clothing,no,1034,zara,https://www.zara.com/us/en/faux-shearling-lined-suede-boots-p12050320.html,linen pocket jacket burgundy,slip on sneakers. made of leather with a suede finish. upper in a combination of pieces. chunky sole.,28.99,USD,jackets,woman,summer,linen blend,india,29975.66,medium,54,0,-0.7840314469203555,-0.39923568124508035,0,"Basic Products (Low Price, No Promo)"
203388,end-cap,no,clothing,no,903,zara,https://www.zara.com/us/en/high-collar-knit-sweater-p01509118.html,belted v-neck knit sweater brown,high top sneakers. upper in a combination of pieces and materials. lacing with seven pairs of eyelets. chunky tonal sole.,22.99,USD,jackets,woman,autumn,wool,bangladesh,20759.969999999998,cheap,36,0,-1.2135822216906338,-0.8933810967029314,0,"Basic Products (Low Price, No Promo)"
203389,end-cap,no,clothing,no,777,zara,https://www.zara.com/us/en/hooded-technical-jacket-p00155502.html,high-waist reversible plaid overshirt taupe,relaxed fit overshirt. lapel collar and long sleeves with buttoned cuffs. chest patch pocket. front button closure.,49.99,USD,t-shirts,man,spring,cotton,morocco,38842.23,premium,11,0,0.2535150001483292,-1.300552633343706,0,"Basic Products (Low Price, No Promo)"
203390,aisle,yes,clothing,no,1205,zara,https://www.zara.com/us/en/structured-text-t-shirt-p00761434.html,tailored woven leather slides ecru,jacket made of cotton blend fabric. high collar and long sleeves. welt pockets at hip. rib trim. cropped length. front zip closure.,88.99,USD,jackets,woman,autumn,polyester,china,107232.95,premium,62,1,3.462779376046461,1.1384721224743377,2,"Premium Products (High Price, High Revenue)"
203391,front of store,yes,clothing,yes,1406,zara,https://www.zara.com/us/en/puffer-jacket-with-pouch-pocket-p00155401.html,quilted waxed effect plaid jacket brown,boxy fit jacket. lapel collar and long sleeves with buttoned cuffs. welt pockets at hip. front button closure.,26.99,USD,jackets,woman,spring,polyester,turkey,37947.939999999995,cheap,79,1,-0.8010357014819572,1.0888862089778557,1,"Promotion Hits (Low Price, High Volume)"
203392,aisle,yes,clothing,yes,1573,zara,https://www.zara.com/us/en/houndstooth-suit-jacket-p04285498.html,relaxed cashmere blend knit sweater black,high shaft boots. lacing with eight pairs of eyelets. back pull tab for ease. rounded shape. chunky lug soles.,36.99,USD,sweaters,woman,autumn,wool blend,brazil,58185.270000000004,medium,93,1,0.09173458467624049,1.8412171318219113,1,"Promotion Hits (Low Price, High Volume)"
203393,aisle,yes,clothing,yes,1483,zara,https://www.zara.com/us/en/cotton---linen-blend-jacket-p00706103.html,textured geometric jacquard overshirt olive,short sweater with round neck and long sleeves.,28.0,USD,shoes,woman,winter,polyester,morocco,41524.0,medium,87,1,-0.6488380754064307,1.4483108193976042,1,"Promotion Hits (Low Price, High Volume)"
203394,aisle,no,clothing,yes,657,zara,https://www.zara.com/us/en/lightweight-bomber-jacket-p08281315.html,ribbed zippered wool blend overshirt ivory,varsity jacket with elastic collar and long sleeves. welt pockets at hip and interior pocket. embroidered appliqué and contrast front and back patches. rib trim. front snap button closure.,69.99,USD,jackets,man,autumn,wool,bangladesh,45983.42999999999,premium,1,0,1.1933518075408311,-1.615752563095093,2,"Premium Products (High Price, High Revenue)"
203395,front of store,yes,clothing,yes,1716,zara,https://www.zara.com/us/en/abstract-jacquard-sweater-p03284407.html,raised text t-shirt limited edition grey,straight fit blazer. pointed lapel collar and long sleeves with buttoned cuffs. welt pockets at hip and interior pocket. central back vent at hem. front button closure.,25.99,USD,sweaters,woman,summer,linen,vietnam,44598.84,cheap,98,1,-0.727402220467616,2.157336075717116,1,"Promotion Hits (Low Price, High Volume)"
203396,front of store,yes,clothing,yes,1403,zara,https://www.zara.com/us/en/wool-blend-suit-jacket-p04156504.html,basic 100% wool sweater navy,puffer jacket with high collar and adjustable hood. long sleeves with interior rib cuffs. welt pockets at hip and interior pocket. adjustable hem with side elastics. front zip hidden by a snap button flap.,20.95,USD,jackets,woman,autumn,wool,bangladesh,29392.85,cheap,79,1,-1.2343026429567692,1.052939335510387,1,"Promotion Hits (Low Price, High Volume)"
203397,aisle,no,clothing,no,908,zara,https://www.zara.com/us/en/hooded-technical-jacket-p01538301.html,high-waist hooded technical jacket ivory,jacket made of technical fabric with padded interior. lapel collar and long sleeves with elastic cuffs. welt pockets at hip and interior pocket. adjustable drawstring hem. front snap button closure.,28.99,USD,shoes,man,winter,cotton,turkey,26322.92,medium,37,0,-0.8367768061399288,-0.8711008787451545,0,"Basic Products (Low Price, No Promo)"
